time (ms),x-accel,y-accel,z-accel
87185.60417,-1.189133,0.457428,0.18663
87185.62944,-1.086624,0.508987,-0.124985
87185.6547,-0.892624,0.62709,0.008057
87185.67996,-0.883148,0.870712,0.000641
87185.70523,-0.99823,1.278076,-0.071381
87185.73049,-1.180313,1.811691,0.233643
87185.75576,-0.933182,0.950363,0.179062
87185.78102,-0.503342,0.2827,-0.890656
87185.80627,-1.51297,-0.222992,0.331467
87185.83154,-1.368561,-0.174057,-0.120544
87185.8568,-0.767395,0.627136,-0.284088
87185.88207,-0.405396,0.767471,-0.15564
87185.90732,-0.109787,0.66626,0.29422
87185.93258,-0.023865,0.492432,0.312515
87185.95785,-0.070404,0.308716,0.132172
87185.9831,-0.130936,0.315628,0.152512
87186.00837,-0.224487,0.271637,0.275131
87186.03362,-0.559189,0.267502,0.171616
87186.05888,-0.960236,0.4216,0.295944
87186.08415,-1.616348,0.441299,1.145294
87186.1094,-2.634537,0.605072,0.831757
87186.13467,-1.641968,0.349899,0.3479
87186.15993,-0.339523,-0.338104,0.246918
87186.18517,-0.128799,0.111679,0.000488
87186.21045,-0.979584,1.823898,-0.460815
87186.23571,-0.974167,2.793259,0.432709
87186.26098,-0.606232,0.894073,-0.657822
87186.28623,-0.365234,0.203751,-0.71051
87186.31148,-0.516037,-0.059357,-0.54776
87186.33675,-0.943863,0.232819,-0.203598
87186.362,-0.933029,0.553696,0.485016
87186.38728,-0.879089,0.730743,-0.061691
87186.41253,-0.762421,0.681351,0.260651
87186.43779,-0.618011,0.570541,-0.146454
87186.46306,-0.863617,0.38031,-0.304871
87186.48832,-0.961472,0.278595,-0.217026
87186.51359,-0.845535,0.176178,-0.129547
87186.53884,-0.779236,0.168182,-0.041351
87186.56409,-0.805252,0.372742,0.063599
87186.58936,-0.748688,0.449249,0.0466
87186.61461,-0.679291,0.475967,0.018906
87186.63988,-0.868271,0.406799,-0.161804
87186.66514,-1.021576,0.35939,-0.314743
87186.69039,-1.168259,0.400131,-0.230011
87186.71567,-1.089645,0.446472,-0.05162
87186.74092,-1.382782,0.395142,0.184311
87186.76619,-1.397903,0.255814,-0.204422
87186.79145,-1.243866,0.511353,-0.149612
87186.8167,-1.098969,0.655792,0.055481
87186.84198,-0.934708,0.754471,-0.087936
87186.86723,-0.815704,1.053421,-0.238754
87186.8925,-0.879654,1.899033,0.501083
87186.91775,-0.807785,1.087982,0.087433
87186.943,-0.453415,0.426971,-0.95079
87186.96827,-1.277786,0.264206,0.211914
87186.99352,-1.668839,-0.015152,-0.017426
87187.01879,-0.995316,0.408936,-0.38028
87187.04404,-0.634613,0.691223,-0.114838
87187.06929,-0.13945,0.660736,0.233124
87187.09456,-0.034119,0.412903,0.319901
87187.11981,-0.017792,0.32457,0.213257
87187.14509,-0.071014,0.269211,0.251144
87187.17034,-0.368576,0.208939,0.266068
87187.19559,-0.635391,0.20047,0.205948
87187.22087,-0.874725,0.349304,0.255539
87187.24612,-1.038544,0.36171,0.672272
87187.27139,-1.347839,0.110886,0.485504
87187.29664,-1.484131,0.014465,0.034119
87187.3219,-1.398697,0.102539,0.41748
87187.34717,-1.049469,0.383453,0.205948
87187.37242,-1.139481,1.429245,-0.330429
87187.39769,-0.918594,2.063675,0.733398
87187.42294,-0.778107,0.748672,-0.190262
87187.4482,-0.676239,0.573044,-0.709152
87187.47347,-0.778061,0.51033,-0.43895
87187.49872,-0.81163,0.409805,-0.420837
87187.52399,-0.413773,0.384384,-0.32254
87187.54924,-0.481598,0.713989,-0.235809
87187.5745,-0.661942,0.991821,0.273041
87187.59977,-0.660477,0.92717,0.440323
87187.62502,-0.866364,0.454575,0.085052
87187.6503,-0.878571,0.281143,-0.599487
87187.67555,-0.973709,0.169739,-0.238083
87187.7008,-1.000946,0.128815,-0.182632
87187.72607,-1.103943,0.215912,0.020462
87187.75133,-0.899292,0.495743,0.173981
87187.7766,-0.704865,0.607071,0.070374
87187.80185,-0.715469,0.465775,-0.073868
87187.8271,-0.941895,0.298828,-0.25293
87187.85238,-1.009293,0.354355,-0.237534
87187.87763,-0.996857,0.394501,-0.111603
87187.9029,-0.862198,0.53508,-0.094803
87187.92816,-0.765533,0.656754,0.058426
87187.95341,-1.098282,0.532806,0.325943
87187.97868,-1.043533,0.425522,-0.096527
87188.00394,-0.854782,0.456573,-0.224014
87188.02921,-0.855591,0.403519,0.226837
87188.05446,-0.794724,0.570755,-0.062439
87188.07971,-1.104782,1.11824,0.039566
87188.10499,-1.349075,1.494431,-0.070419
87188.13024,-0.995621,1.072861,-0.09639
87188.15552,-1.040146,0.180405,-0.158661
87188.18077,-1.446945,-0.161957,-0.139435
87188.20602,-0.885117,0.131851,-0.13295
87188.23129,-0.509781,0.443573,-0.076462
87188.25655,-0.384689,0.558426,0.020142
87188.28182,-0.378708,0.511566,0.173935
87188.30695,-0.371155,0.453049,0.286713
87188.33221,-0.264496,0.393005,0.241974
87188.35748,-0.292313,0.394363,0.307419
87188.38273,-0.579666,0.335587,0.096481
87188.40801,-1.248138,0.207962,0.022125
87188.43326,-1.431549,0.078979,0.28714
87188.45851,-1.185806,0.16452,0.285858
87188.48379,-0.80098,0.41272,0.151077
87188.50904,-0.88768,0.417969,0.071991
