time (ms),x-accel,y-accel,z-accel
87107.74854,0.431931,0.909027,-0.086517
87107.77379,0.338058,0.907486,-0.078796
87107.79907,0.305435,1.058289,0.004211
87107.82432,0.326614,1.172699,0.300735
87107.84959,0.519684,1.036179,0.375397
87107.87484,0.556229,1.027359,0.022171
87107.9001,0.582382,1.192764,-0.004318
87107.92537,0.624527,1.228088,0.397614
87107.95062,0.656158,1.024307,0.189194
87107.9759,0.495377,0.980194,-0.157196
87108.00115,0.437012,0.926712,-0.253052
87108.02641,0.384384,1.233673,-0.299988
87108.05168,0.040405,1.915375,-0.574203
87108.07693,-0.061752,1.79129,1.195633
87108.10221,-0.247604,1.033249,0.14328
87108.12746,0.090225,0.498398,0.038239
87108.15271,0.35112,0.586182,0.057312
87108.17798,0.525589,0.861526,0.053467
87108.20324,0.532684,1.118912,-0.016983
87108.22851,0.265182,0.831512,0.038193
87108.25376,-0.057877,0.493927,0.023788
87108.27936,-0.375397,0.267365,0.042252
87108.30463,-0.145889,0.306931,0.078064
87108.32989,0.020126,0.355484,0.095886
87108.35516,0.137695,0.481522,0.257675
87108.38041,0.26268,0.800278,0.347656
87108.40567,0.521973,1.653488,1.174454
87108.43093,1.494446,2.251892,1.906876
87108.45619,0.604843,0.897842,0.500122
87108.48146,0.078171,-0.300827,0.547058
87108.50672,-0.310135,0.229767,-0.097885
87108.53197,-0.116791,1.914017,-1.157593
87108.55724,-0.499161,3.068863,-0.686127
87108.58249,-0.032272,1.227875,0.403488
87108.60776,0.40741,0.253189,-0.087753
87108.63301,0.476273,0.297028,-0.470734
87108.65827,0.272461,0.766129,-0.194107
87108.68354,0.320343,1.292801,-0.120483
87108.70879,-0.11441,1.439667,0.203323
87108.73407,0.182693,0.985352,-0.125351
87108.75932,0.072876,0.603989,-0.000183
87108.78458,0.029022,0.70224,-0.088913
87108.80985,0.083664,0.873062,-0.114639
87108.8351,0.245163,0.976334,-0.101089
87108.86037,0.389603,0.949219,-0.059296
87108.88562,0.497543,0.804596,0.05899
87108.91087,0.504684,0.82428,0.243622
87108.93615,0.360229,0.968674,0.493195
87108.9614,0.416321,0.999741,0.161545
87108.98667,0.557144,1.004761,-0.219131
87109.01192,0.592545,0.997482,-0.173676
87109.03717,0.496338,0.975143,0.101089
87109.06244,0.30127,1.160797,0.868942
87109.08769,0.509613,1.069595,0.121902
87109.11297,0.26442,0.886581,-0.079514
87109.13822,0.341766,0.864792,-0.227814
87109.16347,0.572266,1.290863,-0.343796
87109.18874,0.417343,2.23436,-0.577301
87109.21399,0.021835,2.504852,0.283752
87109.23926,-0.349289,1.231155,0.177002
87109.26451,0.295776,0.371643,0.246613
87109.28976,0.530609,0.390182,0.154404
87109.31503,0.410446,0.711411,-0.110733
87109.34028,0.410645,1.082596,-0.08078
87109.36555,0.350723,1.041046,-0.124573
87109.3908,0.047806,0.69191,-0.165939
87109.41605,-0.307449,0.27356,-0.092773
87109.44131,-0.688812,0.038528,0.072098
87109.46656,-0.294937,0.407578,0.202301
87109.49183,-0.022415,0.501099,0.165573
87109.51707,0.191742,0.741425,0.25325
87109.54232,0.519913,1.476364,0.548386
87109.56761,1.242035,2.301117,2.660629
87109.59283,0.946533,1.623642,0.509277
87109.61811,0.219193,0.264008,0.451004
87109.64336,0.068619,-0.227707,0.370514
87109.66863,-0.160477,0.817062,-0.338974
87109.69387,0.096725,2.27243,-0.771957
87109.71912,-0.07196,2.324356,-0.024979
87109.74439,0.144028,0.814438,0.29744
87109.76965,0.092819,0.371277,-0.207062
87109.79492,0.165802,0.234116,-0.122223
87109.82017,0.265305,0.422379,-0.160294
87109.84541,0.214737,1.282486,-0.340225
87109.87068,0.159149,1.819931,-0.541321
87109.89593,0.247345,1.178482,-0.236557
87109.9212,0.214035,0.842163,-0.043076
87109.94645,0.205261,0.867706,-0.000412
87109.9717,0.162857,0.815613,0.244476
87109.99697,0.445496,0.950943,0.514343
87110.02222,0.341217,0.879654,0.033951
87110.04749,0.309052,0.87352,-0.04158
87110.07274,0.337433,0.87117,-0.072601
87110.09799,0.336533,0.780426,-0.058777
87110.12326,0.276688,0.788895,0.007523
87110.14851,0.190018,0.88385,0.231094
87110.17379,0.342484,0.993958,0.194611
87110.19904,0.476166,0.990417,-0.08197
87110.22429,0.464386,1.029831,-0.152039
87110.24956,0.368668,1.059464,0.100739
87110.27481,0.41832,1.161392,0.421738
87110.30008,0.568985,1.091751,0.115616
87110.32533,0.456451,0.979904,-0.039276
87110.35058,0.375778,0.859848,-0.100067
87110.37585,0.378128,0.888046,-0.326141
87110.40109,0.219559,1.564148,-0.506683
87110.42636,-0.024887,2.341721,0.092911
87110.45161,-0.222916,1.497513,0.230759
87110.47686,0.142181,0.573883,0.431702
87110.50213,0.326462,0.498825,-0.15538
87110.52738,0.677673,0.634491,0.452225
87110.55265,0.477966,1.10228,-0.174011
87110.5779,0.428452,0.926208,-0.071274
87110.60316,0.172424,0.720352,-0.078445
87110.62843,-0.052902,0.598282,0.074539
87110.65367,-0.289902,0.524261,0.17749
87110.67894,-0.306198,0.496277,0.033066
87110.70419,-0.137527,0.462219,0.07428
87110.72944,0.068542,0.590332,0.285049
87110.75471,0.302017,0.7854,0.487915
87110.77997,0.692474,1.251083,0.936432
87110.80524,1.385757,1.430313,1.874313
87110.83048,0.909378,1.464676,-0.010422
87110.85573,0.210007,0.469055,0.401016
87110.881,0.043015,0.117111,0.473938
87110.90625,0.034515,1.068848,0.192719
87110.93152,0.075592,1.842392,-0.540726
87110.95677,0.035431,1.950241,0.286789
87110.98202,-0.108337,1.018372,-0.243774
87111.00728,0.107254,0.631744,0.054489
87111.03253,0.086121,0.72673,-0.25972
87111.0578,0.160446,0.831116,-0.245346
87111.08305,0.265152,1.10791,-0.306549
87111.10831,0.236725,1.185562,-0.307465
87111.13358,0.079468,0.942429,-0.261154
87111.15883,0.102631,0.819763,-0.138046
87111.1841,0.086197,0.936432,-0.111908
87111.20934,0.072525,0.904083,-0.035172
87111.2346,0.305618,0.952271,0.315826
87111.25986,0.483734,0.952866,0.369385
87111.28511,0.444748,0.826019,0.091599
87111.31038,0.488205,0.836578,0.003998
87111.33563,0.458038,0.880798,-0.038727
87111.36088,0.419235,0.853531,-0.048843
87111.38615,0.339478,0.878693,-0.006973
87111.4114,0.313583,0.990112,0.044601
87111.43668,0.32431,0.969528,0.113373
87111.46193,0.370605,0.946335,0.100845
87111.48718,0.393997,0.997131,0.024139
87111.51245,0.402328,1.093719,0.034912
87111.53769,0.440857,1.141617,0.234161
87111.56296,0.44548,1.001114,0.412766
87111.58821,0.393845,1.084259,-0.019272
87111.61347,0.27655,1.112991,-0.236511
87111.63874,0.149185,1.65976,-0.540771
87111.66398,-0.341171,2.542679,0.164764
87111.68925,-0.07782,1.3992,0.219482
87111.71451,0.142319,0.668182,0.455429
87111.73976,0.649567,0.383163,0.339371
87111.76503,0.538284,0.632965,0.088318
87111.79028,0.254501,0.84845,-0.077698
87111.81555,0.184875,0.857147,-0.029251
87111.8408,0.122147,0.666153,-0.055984
87111.86606,-0.03598,0.516037,0.059052
87111.89133,-0.167511,0.294327,0.2229
87111.91658,-0.143616,0.293579,0.225769
87111.94185,-0.032944,0.478851,0.157196
87111.9671,0.051514,0.667419,0.242798
87111.99235,0.270264,1.010529,0.357346
87112.01761,0.794891,1.900558,1.272659
87112.04286,1.564377,1.861328,1.892792
87112.06813,1.196426,0.877731,0.601349
87112.09339,0.189026,-0.142944,0.069458
87112.11863,-0.185059,-0.136826,-0.482727
87112.1439,-0.170425,0.797577,-0.481918
87112.16915,0.049194,1.378387,-0.301498
87112.19442,0.000275,2.086365,0.819824
87112.21967,0.039673,2.427719,0.349701
